"","Unnamed: 0","Unnamed: 0.1","steam_appid","categories","genres","header_image","short_description","name","developer","publisher","price","ccu","score","Tags","Steam Page"
"1579","1602","1602","1194630","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']","Adventure","https://cdn.akamai.steamstatic.com/steam/apps/1194630/header.jpg?t=1639068785","Trapped and isolated in the abandoned town of Little Hope, 4 college students and their teacher must escape the nightmarish apparitions that relentlessly pursue them through an impenetrable fog.","The Dark Pictures Anthology: Little Hope","Supermassive Games","BANDAI NAMCO Entertainment Europe","2999","141","72","Horror, Multiple Endings, Psychological Horror, Story Rich, Survival Horror, Survival, Co op, Multiplayer, Psychological, Mythology, Mystery, Drama, Dark, Quick Time Events, Supernatural, Singleplayer, Blood, Episodic, Violent, Adventure","https://store.steampowered.com/app/1194630"
"1580","1603","1603","648580","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']","Adventure","https://cdn.akamai.steamstatic.com/steam/apps/648580/header.jpg?t=1635756427","A kidnapping on the streets of Shibuya brings together a hot-blooded detective, hard-hitting journalist, former gang leader, the head researcher of a big pharma manufacturer and a part-timer stuck in cat costume for a series of events each more unexpected and outrageous than the last.","428: Shibuya Scramble","Spike Chunsoft Co., Ltd., Abstraction Games","Spike Chunsoft Co., Ltd.","4999","141","94","Visual Novel, Adventure, Mystery, Story Rich, FMV, Violent, Great Soundtrack, Choices Matter, Funny, Detective","https://store.steampowered.com/app/648580"
"1581","1604","1604","1696810","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op']","Indie","https://cdn.akamai.steamstatic.com/steam/apps/1696810/header.jpg?t=1656666268","Open world physics based railroad simulation. Build and drive your own railroads, transport goods, invest in and upgrade your rolling stock and routes. Multi- and Singleplayer.","RAILROADS Online!","Stefan Kelnberger","Stefan Kelnberger","3499","141","85","Early Access, Trains, Multiplayer, Online Co Op, Open World, Automobile Sim, Physics, Building, Driving, Immersive Sim, Sandbox, Team Based, Singleplayer, Exploration, Economy, Management, First Person, Family Friendly, Nature, Colony Sim","https://store.steampowered.com/app/1696810"
"1582","1605","1605","1071870","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play on Phone', 'Remote Play on TV', 'Remote Play Together']","Action","https://cdn.akamai.steamstatic.com/steam/apps/1071870/header.jpg?t=1656410836","Biped is a coop action adventure game with a strong focus on moment-to-moment collaboration between 2 players.","Biped","NEXT Studios","NEXT Studios, bilibili, META Publishing","1499","140","74","Level Editor, Funny, Indie, Physics, Parkour, Open World, Comedy, Action Adventure, Co op, Puzzle, Adventure, Sandbox, Action, Atmospheric, Puzzle Platformer, Local Multiplayer, Multiplayer, Casual, Futuristic, Singleplayer","https://store.steampowered.com/app/1071870"
"1583","1606","1606","774181","['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Includes level editor', 'Remote Play Together']","Indie","https://cdn.akamai.steamstatic.com/steam/apps/774181/header.jpg?t=1656535686","Save patients with your rhythm mastery! Rhythm Doctor is a rhythm game where you heal patients by defibrillating in time to their heartbeats. Learn each patient's unique heartbeat and defeat boss viruses trying to sabotage your rhythm, all set to heart-pumping, soul-soothing music.","Rhythm Doctor","7th Beat Games","7th Beat Games, indienova","1599","140","98","Rhythm, Music, Indie, Pixel Graphics, Great Soundtrack, Difficult, Level Editor, Early Access, Story Rich, Action, Singleplayer, 2D, Local Co Op, Adventure, Local Multiplayer, Psychological Horror","https://store.steampowered.com/app/774181"
"1584","1607","1607","48240","['Single-player', 'Multi-player', 'Steam Trading Cards']","Strategy","https://cdn.akamai.steamstatic.com/steam/apps/48240/header.jpg?t=1657821532","Build your society of the future, colonize islands, and create sprawling megacities with multitudes of buildings, vehicles, and resources to manage.","Anno 2070","Blue Byte, Related Designs","Ubisoft","1999","140","83","Strategy, City Builder, Simulation, Futuristic, RTS, Economy, Resource Management, Multiplayer, Singleplayer, Sci fi, Management, Building, Real Time, Sandbox, Trading, Co op, Great Soundtrack, 4X, Online Co Op, Story Rich","https://store.steampowered.com/app/48240"
"1585","1608","1608","1731200","['Single-player', 'Steam Cloud']","Adventure","https://cdn.akamai.steamstatic.com/steam/apps/1731200/header.jpg?t=1657954555","A little master lived happily with his maids. But what bothered him was that the maids were too naive and simple. One day, he received a letter from his father. He thought he could solve the current problem... But unexpectedly, another succubus maid came. Will he still be a good boy or...?","TRATRITLE","INAZUMA SOFT","OTAKU Plan","1799","140","88","Sexual Content, Nudity, Exploration, Comedy, Time Management, Visual Novel, Life Sim, Choices Matter, JRPG, RPG, 2D, Cute, Relaxing, Funny, Anime, Story Rich, Simulation, Singleplayer, Adventure, Third Person","https://store.steampowered.com/app/1731200"
"1586","1609","1609","564230","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']","Simulation","https://cdn.akamai.steamstatic.com/steam/apps/564230/header.jpg?t=1635758272","The greatest grappling game returns to take on the world! Customize every aspect of the match, from your wrestler to the ring itself, in your fight for the championship belt.","Fire Pro Wrestling World","Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","2999","140","89","Simulation, Sports, Wrestling, Character Customization, Multiplayer, Fighting, 2D, Retro, Singleplayer, Early Access, Action, Local Multiplayer","https://store.steampowered.com/app/564230"
"1587","1610","1610","1281590","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']","Adventure","https://cdn.akamai.steamstatic.com/steam/apps/1281590/header.jpg?t=1640266647","At the close of the Iraq War, Special Forces hunting for weapons of mass destruction unearth something far deadlier – a buried Sumerian temple containing a nest of unearthly creatures. To survive the night below, they must forge a brotherhood with their enemies from the world above.","The Dark Pictures Anthology: House of Ashes","Supermassive Games","BANDAI NAMCO Entertainment Europe","2999","140","89","Choices Matter, Horror, Survival Horror, Psychological Horror, Multiple Endings, Action Adventure, Dynamic Narration, Story Rich, Nonlinear, Demons, Military, Mythology, Atmospheric, Adventure, Mystery, 3D, 1990s, Dark, Supernatural, Third Person","https://store.steampowered.com/app/1281590"
"1588","1611","1611","1448530","['Single-player', 'In-App Purchases']","Free to Play","https://cdn.akamai.steamstatic.com/steam/apps/1448530/header.jpg?t=1649858378","Be a top football manager in Soccer Manager 2021. Take a football team to the top and test your management skills against the best, or help a struggling team fight for glory!","Soccer Manager 2021","Invincibles Studio Ltd","Invincibles Studio Ltd","0","140","74","Football (Soccer), Multiplayer, Competitive, Sports, Racing, Team Based, Online Co Op, eSports, Co op, PvP, Simulation, Fast Paced, Funny, Action, Singleplayer, Casual, Indie, Third Person, Real Time Tactics, Modern","https://store.steampowered.com/app/1448530"
"1589","1612","1612","991270","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet']","RPG","https://cdn.akamai.steamstatic.com/steam/apps/991270/header.jpg?t=1653499699","Experience an epic story developed across three titles, and crafted for new and old fans alike. Also includes an interactive introduction to catch up new players to the ongoing story so anyone can dive right in to the world of Trails of Cold Steel.","The Legend of Heroes: Trails of Cold Steel III","Nihon Falcom, Engine Software BV, PH3 GmbH","NIS America, Inc.","5999","140","92","RPG, JRPG, Anime, Story Rich, Turn Based, Great Soundtrack, Singleplayer, Adventure, Fantasy, Turn Based Combat, Romance, Action, Dating Sim, Mechs, Female Protagonist","https://store.steampowered.com/app/991270"
"1590","1613","1613","1087280","['Single-player', 'Multi-player', 'MMO', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Workshop', 'In-App Purchases']","Indie","https://cdn.akamai.steamstatic.com/steam/apps/1087280/header.jpg?t=1590172906","Officially licensed by MLB, MiLB, and the MLBPA, Out of the Park Baseball 21 is a strategy &amp; sports gaming fan’s dream come true and the only game ever to win Metacritic PC Game of the Year Award TWICE. OOTP 21 - Twenty One Years of Excellence!","Out of the Park Baseball 21","Out of the Park Developments","Out of the Park Developments","1999","140","92","Sports, Simulation, Strategy, Indie, Management, Baseball","https://store.steampowered.com/app/1087280"
"1591","1614","1614","558990","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']","Indie","https://cdn.akamai.steamstatic.com/steam/apps/558990/header.jpg?t=1630191501","Opus Magnum is the latest open-ended puzzle game from Zachtronics, the creators of SpaceChem, Infinifactory, and SHENZHEN I/O. Design and build machines that assemble potions, poisons, and more using the alchemical engineer’s most advanced tool: the transmutation engine!","Opus Magnum","Zachtronics","Zachtronics","1999","139","90","Puzzle, Programming, Indie, Automation, Simulation, Logic, Singleplayer, Great Soundtrack, Steampunk, Building, Difficult, Sandbox, 2D, Hex Grid, Casual","https://store.steampowered.com/app/558990"
"1592","1615","1615","7600","['Single-player', 'Multi-player']","Strategy","https://cdn.akamai.steamstatic.com/steam/apps/7600/header.jpg?t=1568915755","Sid Meier's Railroads! marks the return of the watershed title in simulation/strategy gaming that launched the popular &quot;tycoon&quot; genre, and inspired a new generation of games. Sid Meier's Railroads!","Sid Meier's Railroads!","Firaxis Games, Feral Interactive (Mac)","2K, Feral Interactive (Mac)","999","139","77","Strategy, Trains, Management, Economy, Simulation, Singleplayer, Multiplayer, Real Time with Pause, Casual, Classic, Building, Historical","https://store.steampowered.com/app/7600"
"1593","1616","1616","375910","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","Simulation","https://cdn.akamai.steamstatic.com/steam/apps/375910/header.jpg?t=1617125892","In Anno 2205™, you join humankind‘s next step into the future with the promise to build a better tomorrow. You conquer Earth, establishing rich, bustling cities and grand industrial complexes, but to secure the prosperity of your people, you must travel into space.","Anno 2205","Blue Byte","Ubisoft","3999","139","72","City Builder, Strategy, Simulation, Futuristic, 4X, Sci fi, Economy, Singleplayer, Space, Resource Management, Management, RTS, Multiplayer, Building, Sandbox, Base Building, Open World, Story Rich, 3D, Trading","https://store.steampowered.com/app/375910"
"1594","1617","1617","40990","['Single-player']","Action","https://cdn.akamai.steamstatic.com/steam/apps/40990/header.jpg?t=1568743837","It’s 1930. After an inadvertent brush with the mafia, cabdriver Tommy Angelo is reluctantly thrust into the world of organized crime. Initially, he is uneasy about falling in with the Salieri family, but soon the rewards become too big to ignore.","Mafia","Illusion Softworks","2K","494","139","88","Action, Story Rich, Classic, Crime, Open World, Atmospheric, Singleplayer, Third Person, Great Soundtrack, Adventure, Violent, Third Person Shooter, Shooter, Difficult, Multiplayer, Racing, Cult Classic, Drama, Historical, Controller","https://store.steampowered.com/app/40990"
"1595","1618","1618","445190","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","Indie","https://cdn.akamai.steamstatic.com/steam/apps/445190/header.jpg?t=1590662666","Circa 790 AD. A small band of Norse warriors lands on the shores of England. History may have forgotten their names, but their actions live on. As the chieftain of your clan, let ambition guide your choices in the party-based RPG Expeditions: Viking. How will history remember you?","Expeditions: Viking","Logic Artists","THQ Nordic","2999","139","74","RPG, Turn Based, Vikings, Strategy, Character Customization, Story Rich, Historical, Choices Matter, Medieval, Singleplayer, Turn Based Combat, Indie, CRPG, Turn Based Tactics, Tactical RPG, Adventure, Tactical, Hex Grid, Open World, Female Protagonist","https://store.steampowered.com/app/445190"
